2082,11:0.03030303120613098 171:0.03030303120613098 278:0.03030303120613098 288:0.03030303120613098 415:0.03030303120613098 532:0.03030303120613098 1011:0.03030303120613098 1160:0.03030303120613098 1332:0.03030303120613098 1471:0.03030303120613098 1618:0.03030303120613098 1634:0.03030303120613098 2069:0.03030303120613098 2139:0.03030303120613098 2175:0.03030303120613098 2220:0.03030303120613098 2248:0.03030303120613098 2456:0.03030303120613098 2514:0.03030303120613098 2594:0.03030303120613098 2657:0.03030303120613098 2786:0.03030303120613098 2790:0.03030303120613098 3018:0.03030303120613098 3030:0.03030303120613098 3033:0.03030303120613098 3205:0.03030303120613098 3272:0.03030303120613098 3347:0.03030303120613098 3357:0.03030303120613098 3422:0.03030303120613098 3447:0.03030303120613098 3605:0.03030303120613098
2083,38:0.029411764815449715 109:0.029411764815449715 168:0.029411764815449715 257:0.029411764815449715 351:0.029411764815449715 464:0.029411764815449715 594:0.029411764815449715 597:0.029411764815449715 637:0.029411764815449715 659:0.029411764815449715 731:0.029411764815449715 855:0.029411764815449715 1048:0.029411764815449715 1060:0.029411764815449715 1105:0.029411764815449715 1239:0.029411764815449715 1620:0.029411764815449715 1842:0.029411764815449715 1935:0.029411764815449715 1968:0.029411764815449715 2142:0.029411764815449715 2155:0.029411764815449715 2172:0.029411764815449715 2504:0.029411764815449715 2563:0.029411764815449715 2615:0.029411764815449715 2639:0.029411764815449715 2718:0.029411764815449715 2750:0.029411764815449715 2902:0.029411764815449715 3235:0.029411764815449715 3322:0.029411764815449715 3480:0.029411764815449715 3640:0.029411764815449715
2084,65:0.04545454680919647 142:0.04545454680919647 168:0.04545454680919647 381:0.04545454680919647 620:0.04545454680919647 808:0.04545454680919647 840:0.04545454680919647 878:0.04545454680919647 1595:0.04545454680919647 1641:0.04545454680919647 1644:0.04545454680919647 1675:0.04545454680919647 2000:0.04545454680919647 2258:0.04545454680919647 2395:0.04545454680919647 2580:0.04545454680919647 2680:0.04545454680919647 3016:0.04545454680919647 3230:0.04545454680919647 3383:0.04545454680919647 3484:0.04545454680919647 3535:0.04545454680919647
2085,65:0.024390242993831635 200:0.024390242993831635 215:0.024390242993831635 455:0.024390242993831635 565:0.024390242993831635 591:0.024390242993831635 597:0.024390242993831635 752:0.024390242993831635 803:0.024390242993831635 805:0.024390242993831635 944:0.024390242993831635 1011:0.024390242993831635 1064:0.024390242993831635 1213:0.024390242993831635 1222:0.024390242993831635 1275:0.024390242993831635 1613:0.024390242993831635 1617:0.024390242993831635 1618:0.024390242993831635 1718:0.024390242993831635 1874:0.024390242993831635 1978:0.024390242993831635 2060:0.024390242993831635 2089:0.024390242993831635 2258:0.024390242993831635 2276:0.024390242993831635 2298:0.024390242993831635 2327:0.024390242993831635 2342:0.024390242993831635 2576:0.024390242993831635 3014:0.024390242993831635 3058:0.024390242993831635 3134:0.024390242993831635 3151:0.024390242993831635 3268:0.024390242993831635 3485:0.024390242993831635 3494:0.024390242993831635 3514:0.024390242993831635 3529:0.024390242993831635 3554:0.024390242993831635 3608:0.024390242993831635
2086,173:0.02777777798473835 203:0.02777777798473835 230:0.02777777798473835 239:0.02777777798473835 268:0.02777777798473835 365:0.02777777798473835 386:0.02777777798473835 592:0.02777777798473835 601:0.02777777798473835 663:0.02777777798473835 816:0.02777777798473835 944:0.02777777798473835 1034:0.02777777798473835 1066:0.02777777798473835 1186:0.02777777798473835 1441:0.02777777798473835 1559:0.02777777798473835 1842:0.02777777798473835 1984:0.02777777798473835 2143:0.02777777798473835 2367:0.02777777798473835 2368:0.02777777798473835 2374:0.02777777798473835 2553:0.02777777798473835 2568:0.02777777798473835 2570:0.02777777798473835 2590:0.02777777798473835 2721:0.02777777798473835 2902:0.02777777798473835 3047:0.02777777798473835 3144:0.02777777798473835 3230:0.02777777798473835 3248:0.02777777798473835 3277:0.02777777798473835 3328:0.02777777798473835 3642:0.02777777798473835
2087,65:0.03125 165:0.03125 168:0.03125 179:0.03125 210:0.03125 211:0.03125 418:0.03125 432:0.03125 559:0.03125 698:0.03125 1204:0.03125 1393:0.03125 1492:0.03125 1515:0.03125 1565:0.03125 1624:0.03125 1797:0.03125 2323:0.03125 2399:0.03125 2568:0.03125 2615:0.03125 2683:0.03125 2754:0.03125 2939:0.03125 3098:0.03125 3112:0.03125 3117:0.03125 3163:0.03125 3218:0.03125 3228:0.03125 3285:0.03125 3527:0.03125
2088,2:0.029411764815449715 18:0.029411764815449715 102:0.029411764815449715 236:0.029411764815449715 249:0.029411764815449715 287:0.029411764815449715 525:0.029411764815449715 806:0.029411764815449715 874:0.029411764815449715 1197:0.029411764815449715 1239:0.029411764815449715 1452:0.029411764815449715 1484:0.029411764815449715 1588:0.029411764815449715 1866:0.029411764815449715 1936:0.029411764815449715 1954:0.029411764815449715 1983:0.029411764815449715 2302:0.029411764815449715 2533:0.029411764815449715 2539:0.029411764815449715 2615:0.029411764815449715 2642:0.029411764815449715 2733:0.029411764815449715 2791:0.029411764815449715 2818:0.029411764815449715 2823:0.029411764815449715 2868:0.029411764815449715 3136:0.029411764815449715 3228:0.029411764815449715 3267:0.029411764815449715 3271:0.029411764815449715 3337:0.029411764815449715 3403:0.029411764815449715
2089,18:0.03846153989434242 44:0.03846153989434242 102:0.03846153989434242 344:0.03846153989434242 653:0.03846153989434242 661:0.03846153989434242 749:0.03846153989434242 930:0.03846153989434242 1093:0.03846153989434242 1099:0.03846153989434242 1156:0.03846153989434242 1274:0.03846153989434242 1515:0.03846153989434242 1600:0.03846153989434242 1604:0.03846153989434242 1868:0.03846153989434242 1968:0.03846153989434242 2131:0.03846153989434242 2818:0.03846153989434242 2945:0.03846153989434242 3202:0.03846153989434242 3242:0.03846153989434242 3254:0.03846153989434242 3257:0.03846153989434242 3403:0.03846153989434242 3644:0.03846153989434242
2090,46:0.03125 87:0.03125 198:0.03125 254:0.03125 380:0.03125 459:0.03125 551:0.03125 629:0.03125 729:0.03125 783:0.03125 818:0.03125 1011:0.03125 1038:0.03125 1082:0.03125 1166:0.03125 1287:0.03125 1339:0.03125 1471:0.03125 1982:0.03125 2539:0.03125 2563:0.03125 2720:0.03125 2735:0.03125 2740:0.03125 2941:0.03125 3047:0.03125 3213:0.03125 3354:0.03125 3385:0.03125 3409:0.03125 3425:0.03125 3655:0.03125
2091,11:0.02631578966975212 28:0.02631578966975212 29:0.02631578966975212 32:0.02631578966975212 211:0.02631578966975212 274:0.02631578966975212 497:0.02631578966975212 510:0.02631578966975212 511:0.02631578966975212 600:0.02631578966975212 613:0.02631578966975212 649:0.02631578966975212 841:0.02631578966975212 877:0.02631578966975212 912:0.02631578966975212 950:0.02631578966975212 1424:0.02631578966975212 1436:0.02631578966975212 1565:0.02631578966975212 1610:0.02631578966975212 1797:0.02631578966975212 1846:0.02631578966975212 1938:0.02631578966975212 1955:0.02631578966975212 1977:0.02631578966975212 1978:0.02631578966975212 1984:0.02631578966975212 2085:0.02631578966975212 2086:0.02631578966975212 2230:0.02631578966975212 2374:0.02631578966975212 2565:0.02631578966975212 2570:0.02631578966975212 2851:0.02631578966975212 2980:0.02631578966975212 3257:0.02631578966975212 3477:0.02631578966975212 3572:0.02631578966975212
2092,38:0.02631578966975212 57:0.02631578966975212 165:0.02631578966975212 430:0.02631578966975212 488:0.02631578966975212 532:0.02631578966975212 579:0.02631578966975212 601:0.02631578966975212 657:0.02631578966975212 665:0.02631578966975212 728:0.02631578966975212 729:0.02631578966975212 731:0.02631578966975212 768:0.02631578966975212 808:0.02631578966975212 818:0.02631578966975212 1027:0.02631578966975212 1114:0.02631578966975212 1297:0.02631578966975212 1565:0.02631578966975212 1613:0.02631578966975212 1846:0.02631578966975212 2071:0.02631578966975212 2111:0.02631578966975212 2175:0.02631578966975212 2188:0.02631578966975212 2330:0.02631578966975212 2436:0.02631578966975212 2438:0.02631578966975212 2520:0.02631578966975212 2568:0.02631578966975212 2570:0.02631578966975212 2571:0.02631578966975212 2618:0.02631578966975212 2852:0.02631578966975212 3111:0.02631578966975212 3348:0.02631578966975212 3472:0.02631578966975212
2093,32:0.05000000074505806 102:0.05000000074505806 147:0.05000000074505806 625:0.05000000074505806 1160:0.05000000074505806 1281:0.05000000074505806 1302:0.05000000074505806 1546:0.05000000074505806 1740:0.05000000074505806 2114:0.05000000074505806 2359:0.05000000074505806 2483:0.05000000074505806 2501:0.05000000074505806 2565:0.05000000074505806 2805:0.05000000074505806 3019:0.05000000074505806 3183:0.05000000074505806 3338:0.05000000074505806 3515:0.05000000074505806 3524:0.05000000074505806
2094,169:0.03125 214:0.03125 455:0.03125 603:0.03125 629:0.03125 684:0.03125 729:0.03125 876:0.03125 878:0.03125 1073:0.03125 1154:0.03125 1321:0.03125 1335:0.03125 1456:0.03125 1618:0.03125 1935:0.03125 2096:0.03125 2111:0.03125 2255:0.03125 2304:0.03125 2339:0.03125 2604:0.03125 2720:0.03125 2797:0.03125 3103:0.03125 3185:0.03125 3310:0.03125 3372:0.03125 3468:0.03125 3472:0.03125 3502:0.03125 3640:0.03125
2095,236:0.043478261679410934 363:0.043478261679410934 443:0.043478261679410934 553:0.043478261679410934 558:0.043478261679410934 637:0.043478261679410934 699:0.043478261679410934 739:0.043478261679410934 805:0.043478261679410934 998:0.043478261679410934 1078:0.043478261679410934 1555:0.043478261679410934 1597:0.043478261679410934 2189:0.043478261679410934 2215:0.043478261679410934 2368:0.043478261679410934 2429:0.043478261679410934 2433:0.043478261679410934 2623:0.043478261679410934 2730:0.043478261679410934 3310:0.043478261679410934 3394:0.043478261679410934 3541:0.043478261679410934
2096,13:0.02631578966975212 89:0.02631578966975212 131:0.02631578966975212 306:0.02631578966975212 387:0.02631578966975212 546:0.02631578966975212 579:0.02631578966975212 944:0.02631578966975212 1083:0.02631578966975212 1255:0.02631578966975212 1321:0.02631578966975212 1326:0.02631578966975212 1516:0.02631578966975212 1601:0.02631578966975212 1625:0.02631578966975212 1706:0.02631578966975212 1718:0.02631578966975212 1929:0.02631578966975212 1987:0.02631578966975212 2085:0.02631578966975212 2185:0.02631578966975212 2188:0.02631578966975212 2280:0.02631578966975212 2307:0.02631578966975212 2374:0.02631578966975212 2412:0.02631578966975212 2446:0.02631578966975212 2539:0.02631578966975212 2541:0.02631578966975212 2568:0.02631578966975212 2838:0.02631578966975212 2854:0.02631578966975212 3278:0.02631578966975212 3425:0.02631578966975212 3472:0.02631578966975212 3502:0.02631578966975212 3541:0.02631578966975212 3613:0.02631578966975212
2097,18:0.019999999552965164 168:0.019999999552965164 326:0.019999999552965164 425:0.019999999552965164 511:0.019999999552965164 739:0.019999999552965164 827:0.019999999552965164 833:0.019999999552965164 878:0.019999999552965164 995:0.019999999552965164 1026:0.019999999552965164 1160:0.019999999552965164 1175:0.019999999552965164 1260:0.019999999552965164 1274:0.019999999552965164 1298:0.019999999552965164 1306:0.019999999552965164 1555:0.019999999552965164 1624:0.019999999552965164 1689:0.019999999552965164 1859:0.019999999552965164 1868:0.019999999552965164 1876:0.019999999552965164 2374:0.019999999552965164 2426:0.019999999552965164 2528:0.019999999552965164 2580:0.019999999552965164 2627:0.019999999552965164 2641:0.019999999552965164 2689:0.019999999552965164 2733:0.019999999552965164 2832:0.019999999552965164 2839:0.019999999552965164 2884:0.019999999552965164 2952:0.019999999552965164 3047:0.019999999552965164 3048:0.019999999552965164 3103:0.019999999552965164 3157:0.019999999552965164 3184:0.019999999552965164 3226:0.019999999552965164 3257:0.019999999552965164 3288:0.019999999552965164 3322:0.019999999552965164 3330:0.019999999552965164 3472:0.019999999552965164 3493:0.019999999552965164 3579:0.019999999552965164 3614:0.019999999552965164 3689:0.019999999552965164
2098,102:0.025641025975346565 110:0.025641025975346565 245:0.025641025975346565 253:0.025641025975346565 353:0.025641025975346565 439:0.025641025975346565 607:0.025641025975346565 637:0.025641025975346565 808:0.025641025975346565 944:0.025641025975346565 947:0.025641025975346565 974:0.025641025975346565 1020:0.025641025975346565 1048:0.025641025975346565 1053:0.025641025975346565 1054:0.025641025975346565 1158:0.025641025975346565 1516:0.025641025975346565 1634:0.025641025975346565 1727:0.025641025975346565 2085:0.025641025975346565 2086:0.025641025975346565 2374:0.025641025975346565 2388:0.025641025975346565 2400:0.025641025975346565 2500:0.025641025975346565 2508:0.025641025975346565 2541:0.025641025975346565 2769:0.025641025975346565 2786:0.025641025975346565 2982:0.025641025975346565 3051:0.025641025975346565 3151:0.025641025975346565 3230:0.025641025975346565 3288:0.025641025975346565 3335:0.025641025975346565 3481:0.025641025975346565 3573:0.025641025975346565 3670:0.025641025975346565
2099,22:0.02857142873108387 166:0.02857142873108387 241:0.02857142873108387 554:0.02857142873108387 611:0.02857142873108387 685:0.02857142873108387 731:0.02857142873108387 1324:0.02857142873108387 1510:0.02857142873108387 1570:0.02857142873108387 1604:0.02857142873108387 1641:0.02857142873108387 1733:0.02857142873108387 1913:0.02857142873108387 1992:0.02857142873108387 2085:0.02857142873108387 2093:0.02857142873108387 2359:0.02857142873108387 2374:0.02857142873108387 2545:0.02857142873108387 2635:0.02857142873108387 2641:0.02857142873108387 2988:0.02857142873108387 3034:0.02857142873108387 3040:0.02857142873108387 3112:0.02857142873108387 3122:0.02857142873108387 3131:0.02857142873108387 3230:0.02857142873108387 3243:0.02857142873108387 3380:0.02857142873108387 3502:0.02857142873108387 3564:0.02857142873108387 3627:0.02857142873108387 3669:0.02857142873108387
2100,5:0.02857142873108387 65:0.02857142873108387 87:0.02857142873108387 200:0.02857142873108387 230:0.02857142873108387 235:0.02857142873108387 240:0.02857142873108387 553:0.02857142873108387 600:0.02857142873108387 629:0.02857142873108387 772:0.02857142873108387 1038:0.02857142873108387 1131:0.02857142873108387 1210:0.02857142873108387 1213:0.02857142873108387 1239:0.02857142873108387 1606:0.02857142873108387 1613:0.02857142873108387 1721:0.02857142873108387 1859:0.02857142873108387 1936:0.02857142873108387 2086:0.02857142873108387 2148:0.02857142873108387 2185:0.02857142873108387 2278:0.02857142873108387 2399:0.02857142873108387 2539:0.02857142873108387 2565:0.02857142873108387 2615:0.02857142873108387 2621:0.02857142873108387 2683:0.02857142873108387 3047:0.02857142873108387 3150:0.02857142873108387 3233:0.02857142873108387 3644:0.02857142873108387
2101,44:0.032258063554763794 110:0.032258063554763794 166:0.032258063554763794 245:0.032258063554763794 418:0.032258063554763794 805:0.032258063554763794 1093:0.032258063554763794 1454:0.032258063554763794 1577:0.032258063554763794 1797:0.032258063554763794 1842:0.032258063554763794 1868:0.032258063554763794 1889:0.032258063554763794 1898:0.032258063554763794 1968:0.032258063554763794 2143:0.032258063554763794 2258:0.032258063554763794 2377:0.032258063554763794 2385:0.032258063554763794 2467:0.032258063554763794 2570:0.032258063554763794 2618:0.032258063554763794 2710:0.032258063554763794 2818:0.032258063554763794 3050:0.032258063554763794 3104:0.032258063554763794 3126:0.032258063554763794 3230:0.032258063554763794 3485:0.032258063554763794 3499:0.032258063554763794 3500:0.032258063554763794
2102,168:0.0476190485060215 280:0.0476190485060215 424:0.0476190485060215 532:0.0476190485060215 759:0.0476190485060215 819:0.0476190485060215 964:0.0476190485060215 1021:0.0476190485060215 1157:0.0476190485060215 1561:0.0476190485060215 1693:0.0476190485060215 1736:0.0476190485060215 1868:0.0476190485060215 1968:0.0476190485060215 1975:0.0476190485060215 2085:0.0476190485060215 2144:0.0476190485060215 2339:0.0476190485060215 2581:0.0476190485060215 2727:0.0476190485060215 2884:0.0476190485060215
2103,46:0.03125 168:0.03125 381:0.03125 560:0.03125 729:0.03125 731:0.03125 744:0.03125 797:0.03125 940:0.03125 1090:0.03125 1739:0.03125 1909:0.03125 2230:0.03125 2308:0.03125 2571:0.03125 2604:0.03125 2615:0.03125 2641:0.03125 2718:0.03125 2733:0.03125 2740:0.03125 2768:0.03125 2868:0.03125 3083:0.03125 3163:0.03125 3228:0.03125 3232:0.03125 3243:0.03125 3447:0.03125 3607:0.03125 3668:0.03125 3677:0.03125
